STATE_NAME,COUNTY,POPULATION,HOUSEHOLDS,FAMILIES,SNAP,GEOID,latitude,longitude
 Tennessee,Sumner County,193036,72638,52423,6249,47165,,
 Tennessee,Tipton County,60868,21860,16744,2864,47167,,
 Tennessee,Trousdale County,11463,3349,2139,517,47169,,
 Tennessee,Unicoi County,17891,7583,4907,1246,47171,,
 Tennessee,Union County,19597,7411,5663,1491,47173,,
 Tennessee,Van Buren County,6083,2412,1614,488,47175,35.696,-85.4526
 Tennessee,Warren County,40801,15790,10306,2420,47177,35.6787,-85.7785
 Tennessee,Washington County,132067,54913,33693,5737,47179,,
 Tennessee,Wayne County,16350,5671,3921,977,47181,,
 Tennessee,Weakley County,32948,13213,8397,1952,47183,,
 Tennessee,White County,27134,10306,6860,1575,47185,35.9264,-85.4552
 Tennessee,Williamson County,242386,85311,66539,1640,47187,,
 Tennessee,Wilson County,144748,52983,39381,3833,47189,,
 Texas,Anderson County,58133,16477,11826,2699,47001,,
 Texas,Andrews County,18184,6263,4916,655,,,
 Texas,Angelina County,86584,31151,22328,5877,,,
 Texas,Aransas County,24149,10452,6507,1692,,,
 Texas,Archer County,8616,3371,2362,252,,,
 Texas,Armstrong County,1980,708,563,11,,,
 Texas,Atascosa County,48684,15899,12047,2243,,,
 Texas,Austin County,30132,11841,8852,1092,,,
 Texas,Bailey County,6968,1952,1372,257,,,
 Texas,Bandera County,20839,8383,5700,575,,,
 Texas,Bastrop County,94887,31271,23150,2366,,,
 Texas,Baylor County,3491,1509,946,165,,,
 Texas,Bee County,31191,8497,5586,1379,,,
 Texas,Bell County,364703,130523,88139,17561,,,
 Texas,Bexar County,1990522,717124,472090,97848,,,
 Texas,Blanco County,11313,4749,3306,313,,,
 Texas,Borden County,550,196,145,6,,,
 Texas,Bosque County,18275,7037,5062,778,,,
 Texas,Bowie County,92957,33983,22367,3614,,,
 Texas,Brazoria County,368575,124284,91289,9513,,,
 Texas,Brazos County,231095,83627,46372,7345,,,
 Texas,Brewster County,9501,4706,2485,466,,,
 Texas,Briscoe County,1266,557,316,48,,,
 Texas,Brooks County,7100,2425,1396,716,,,
 Texas,Brown County,38085,14651,9767,1777,,,
 Texas,Burleson County,17687,7178,4762,821,,,
 Texas,Burnet County,48424,17941,12756,1254,,,
 Texas,Caldwell County,45286,14315,9986,1220,,,
 Texas,Calhoun County,20367,7748,5562,1317,,,
 Texas,Callahan County,13781,5247,3384,496,,,
 Texas,Cameron County,420554,130030,100222,32025,,,
 Texas,Camp County,12498,4385,3051,856,,,
 Texas,Carson County,5856,2282,1600,91,,,
 Texas,Cass County,28692,11371,7897,1878,,,
 Texas,Castro County,7450,2417,1799,266,,,
 Texas,Chambers County,45257,14905,12006,1212,,,
 Texas,Cherokee County,50564,18173,13605,2587,,,
 Texas,Childress County,6784,2070,1507,255,,,
 Texas,Clay County,10236,4119,3037,414,47027,36.5511,-85.5439
 Texas,Cochran County,2553,973,672,187,,,
 Texas,Coke County,3288,1384,828,125,,,
 Texas,Coleman County,7848,3222,1917,289,,,
 Texas,Collin County,1039812,369168,272925,10296,,,
 Texas,Collingsworth County,2948,1053,712,199,,,
 Texas,Colorado County,20559,6999,4811,561,,,
 Texas,Comal County,156257,60714,44353,2728,,,
 Texas,Comanche County,13540,5138,3384,379,,,
 Texas,Concho County,3181,803,518,68,,,
 Texas,Cooke County,41215,16106,11671,1679,,,
 Texas,Coryell County,81692,23954,17096,2632,,,
 Texas,Cottle County,1560,654,386,135,,,
 Texas,Crane County,4654,1614,1119,36,,,
 Texas,Crockett County,2939,1297,879,56,47033,,
 Texas,Crosby County,5265,1934,1431,468,,,
 Texas,Culberson County,2209,634,347,177,,,
 Texas,Dallam County,7135,2367,1744,235,,,
 Texas,Dallas County,2604722,947046,604018,98947,,,
 Texas,Dawson County,12371,4214,2636,674,,,
 Texas,Deaf Smith County,18675,6064,4581,1016,,,
 Texas,Delta County,5251,2057,1467,167,,,
 Texas,Denton County,885012,321447,228985,14366,,,
 Texas,DeWitt County,19834,6610,4607,806,,,
 Texas,Dickens County,1569,635,413,77,,,
 Texas,Dimmit County,8840,2902,2137,768,,,
 Texas,Donley County,3266,1193,783,25,,,
 Texas,Duval County,10001,2842,1802,791,,,
 Texas,Eastland County,17785,6697,4322,863,,,
 Texas,Ector County,161258,59019,40897,6403,,,
 Texas,Edwards County,1366,558,311,32,,,
 Texas,Ellis County,187984,62708,49998,4205,,,
 Texas,El Paso County,860485,288186,208991,58585,,,
 Texas,Erath County,42288,14926,9533,1150,,,
 Texas,Falls County,17074,5419,3145,1003,,,
 Texas,Fannin County,35453,12470,8492,1573,,,
 Texas,Fayette County,24445,8720,5923,519,47047,,
 Texas,Fisher County,3720,1533,1003,177,,,
 Texas,Floyd County,5478,1894,1360,337,,,
 Texas,Foard County,1087,471,268,59,,,
 Texas,Fort Bend County,806497,259106,212906,16490,,,
 Texas,Franklin County,10413,3546,2611,303,47051,,
 Texas,Freestone County,19478,6567,4672,982,,,
 Texas,Frio County,18428,4763,3260,1023,,,
 Texas,Gaines County,21167,6775,5277,597,,,
 Texas,Galveston County,347084,131877,90275,14673,,,
 Texas,Garza County,5734,1705,1220,207,,,
 Texas,Gillespie County,26730,11205,7622,409,,,
 Texas,Glasscock County,1221,457,423,45,,,
 Texas,Goliad County,7085,2671,1712,362,,,
 Texas,Gonzales County,19720,7496,5219,1073,,,
 Texas,Gray County,21398,7881,5141,1009,,,
 Texas,Grayson County,134205,51021,35045,5078,,,
 Texas,Gregg County,123744,46654,30967,6353,,,
 Texas,Grimes County,28878,9469,6779,1255,,,
 Texas,Guadalupe County,169477,58439,44478,4869,,,
 Texas,Hale County,32879,11070,7884,1853,,,
 Texas,Hall County,2875,1132,737,121,,,
 Texas,Hamilton County,8211,2910,1831,305,47065,,
 Texas,Hansford County,5332,1764,1256,119,,,
 Texas,Hardeman County,3567,1222,785,142,47069,,
 Texas,Hardin County,56124,20568,15009,2612,47071,,
 Texas,Harris County,4697957,1658503,1124562,216024,,,
 Texas,Harrison County,68674,24276,17496,3211,,,
 Texas,Hartley County,5465,1704,1189,111,,,
 Texas,Haskell County,5420,2030,1320,390,,,
 Texas,Hays County,234573,84924,56250,5517,,,
 Texas,Hemphill County,3450,1387,928,89,,,
 Texas,Henderson County,81717,31267,21575,4228,47077,,
 Texas,Hidalgo County,865677,251916,200982,73159,,,
 Texas,Hill County,35686,13043,8934,1479,,,
 Texas,Hockley County,21670,7935,5499,993,,,
 Texas,Hood County,60521,24195,17884,1343,,,
 Texas,Hopkins County,36666,13746,9804,1222,,,
 Texas,Houston County,22288,7353,4820,1190,47083,,
 Texas,Howard County,34620,12062,7891,1076,,,
 Texas,Hudspeth County,3322,869,583,313,,,
 Texas,Hunt County,98783,35756,25327,4436,,,
 Texas,Hutchinson County,20801,6881,4690,581,,,
 Texas,Irion County,1555,677,398,42,,,
 Texas,Jack County,8494,2914,1971,389,,,
 Texas,Jackson County,14971,5155,3895,729,47087,36.3592,-85.6732
 Texas,Jasper County,33369,12776,8717,1758,,,
 Texas,Jeff Davis County,2021,1010,481,193,,,
 Texas,Jefferson County,256755,92751,59549,14830,47089,,
 Texas,Jim Hogg County,4864,1423,958,381,,,
 Texas,Jim Wells County,39203,12835,9701,2230,,,
 Texas,Johnson County,177022,60915,46776,5116,47091,,
 Texas,Jones County,19721,5792,4115,796,,,
 Texas,Karnes County,14823,4431,2938,681,,,
 Texas,Kaufman County,140145,46189,36088,4582,,,
 Texas,Kendall County,43842,16261,12435,472,,,
 Texas,Kenedy County,169,48,48,11,,,
 Texas,Kent County,632,243,154,15,,,
 Texas,Kerr County,52411,21842,14858,1658,,,
 Texas,Kimble County,4295,1797,1188,135,,,
 Texas,King County,229,83,73,3,,,
 Texas,Kinney County,3199,1039,596,205,,,
 Texas,Kleberg County,31015,11559,7311,2178,,,
 Texas,Knox County,3384,1251,872,119,47093,,
 Texas,Lamar County,49932,19930,13231,2520,,,
 Texas,Lamb County,13147,4604,3168,620,,,
 Texas,Lampasas County,21443,7928,5793,842,,,
 Texas,La Salle County,6956,1868,1558,197,,,
 Texas,Lavaca County,20287,8012,5533,645,,,
 Texas,Lee County,17393,6148,4661,791,,,
 Texas,Leon County,15877,6136,4300,572,,,
 Texas,Liberty County,89948,27688,19812,4389,,,
 Texas,Limestone County,22252,8027,5490,1186,,,
 Texas,Lipscomb County,3138,1144,876,106,,,
 Texas,Live Oak County,11378,3857,2586,442,,,
 Texas,Llano County,21246,9220,6263,716,,,
 Texas,Loving County,83,33,19,1,,,
 Texas,Lubbock County,308580,118704,71427,13224,,,
 Texas,Lynn County,5587,2104,1515,250,,,
 Texas,McCulloch County,7676,3138,1984,304,,,
 Texas,McLennan County,258031,94194,61372,11918,,,
 Texas,McMullen County,729,186,147,20,,,
 Texas,Madison County,13579,3985,2767,596,47113,,
 Texas,Marion County,9748,4036,2468,875,47115,,
 Texas,Martin County,5213,1868,1450,212,,,
 Texas,Mason County,3948,1490,1135,77,,,
 Texas,Matagorda County,36323,13686,9084,2230,,,
 Texas,Maverick County,57769,17690,14078,4587,,,
 Texas,Medina County,50458,16765,12766,1702,,,
 Texas,Menard County,1981,904,465,48,,,
 Texas,Midland County,166964,63506,43909,3694,,,
 Texas,Milam County,24895,9740,6568,1240,,,
 Texas,Mills County,4520,1695,1176,185,,,
 Texas,Mitchell County,8903,2258,1289,243,,,
 Texas,Montague County,19850,7835,5378,687,,,
 Texas,Montgomery County,607999,214328,160909,13884,47125,,
 Texas,Moore County,21494,6893,4982,454,47127,,
 Texas,Morris County,11988,4784,3183,844,,,
 Texas,Motley County,1269,458,337,54,,,
 Texas,Nacogdoches County,64822,24179,15421,4329,,,
 Texas,Navarro County,51908,17602,12539,2474,,,
 Texas,Newton County,12532,4728,3483,660,,,
 Texas,Nolan County,14727,5548,3667,970,,,
 Texas,Nueces County,353594,129845,88271,22549,,,
 Texas,Ochiltree County,10063,3605,2632,342,,,
 Texas,Oldham County,2251,648,479,13,,,
 Texas,Orange County,85045,30636,21854,4146,,,
 Texas,Palo Pinto County,28303,10383,7152,1196,,,
 Texas,Panola County,22583,8186,5591,1056,,,
 Texas,Parker County,144803,50815,39132,2820,,,
 Texas,Parmer County,9874,3172,2354,177,,,
 Texas,Pecos County,15202,4995,3293,664,,,
 Texas,Polk County,49372,17028,12032,2775,47139,,
 Texas,Potter County,119043,43103,27616,6023,,,
 Texas,Presidio County,6328,2195,1048,762,,,
 Texas,Rains County,12013,4585,3182,582,,,
 Texas,Randall County,139176,54480,36852,3422,,,
 Texas,Reagan County,3363,1069,861,92,,,
 Texas,Real County,2852,893,627,122,,,
 Texas,Red River County,11685,4591,2997,597,,,
 Texas,Reeves County,14584,4070,2541,620,,,
 Texas,Refugio County,6822,2189,1404,310,,,
 Texas,Roberts County,724,310,203,0,,,
 Texas,Robertson County,16839,6310,4297,1061,47147,,
 Texas,Rockwall County,105227,35771,29369,1360,,,
 Texas,Runnels County,9887,3746,2497,400,,,
 Texas,Rusk County,52542,17656,12945,2066,,,
 Texas,Sabine County,9974,4317,2967,547,,,
 Texas,San Augustine County,7964,3167,2338,602,,,
 Texas,San Jacinto County,27380,9451,6708,1464,,,
 Texas,San Patricio County,68600,23808,17215,4400,,,
 Texas,San Saba County,5775,1960,1253,180,,,
 Texas,Schleicher County,2547,883,580,40,,,
 Texas,Scurry County,16985,5973,4141,367,,,
 Texas,Shackelford County,3145,1269,888,76,,,
 Texas,Shelby County,24254,8898,6489,1576,47157,,
 Texas,Sherman County,2357,810,616,13,,,
 Texas,Smith County,231429,81377,56666,7769,47159,36.2505,-85.9567
 Texas,Somervell County,9170,3227,2533,289,,,
 Texas,Starr County,65568,18599,14552,7269,,,
 Texas,Stephens County,9142,3385,2270,406,,,
 Texas,Sterling County,1391,397,329,44,,,
 Texas,Stonewall County,1358,472,345,63,,,
 Texas,Sutton County,3417,1124,895,92,,,
 Texas,Swisher County,7055,2477,1510,254,,,
 Texas,Tarrant County,2091953,739804,510570,74988,,,
 Texas,Taylor County,141739,53292,35098,6673,,,
 Texas,Terrell County,979,426,235,5,,,
 Texas,Terry County,11937,4082,2699,747,,,
 Texas,Throckmorton County,1426,618,387,65,,,
 Texas,Titus County,31327,10654,7825,1750,,,
 Texas,Tom Green County,119048,44814,28325,3906,,,
 Texas,Travis County,1267795,514227,292935,32582,,,
 Texas,Trinity County,13695,5879,4022,862,,,
 Texas,Tyler County,20032,6525,4415,1003,,,
 Texas,Upshur County,40781,14576,10593,1894,,,
 Texas,Upton County,3340,1422,955,93,,,
 Texas,Uvalde County,24918,8324,5705,1784,,,
 Texas,Val Verde County,47767,16146,11920,2969,,,
 Texas,Van Zandt County,58782,22047,16281,2490,,,
 Texas,Victoria County,91280,34219,23141,4721,,,
 Texas,Walker County,76506,23780,13576,2005,,,
 Texas,Waller County,55505,17286,12980,1521,,,
 Texas,Ward County,11375,4299,3254,604,,,
 Texas,Washington County,35561,13906,9109,1019,47179,,
 Texas,Webb County,266963,76207,60916,18595,,,
 Texas,Wharton County,41602,14991,10445,2379,,,
 Texas,Wheeler County,5091,1935,1361,304,,,
 Texas,Wichita County,129419,48173,30488,6267,,,
 Texas,Wilbarger County,12887,4586,2713,798,,,
 Texas,Willacy County,20423,5372,4021,1469,,,
 Texas,Williamson County,591759,217780,156053,11268,47187,,
 Texas,Wilson County,49374,16949,14069,1476,47189,,
 Texas,Winkler County,7629,2723,2058,231,,,
 Texas,Wise County,67877,23488,18082,2176,,,
 Texas,Wood County,44615,17584,12105,1961,,,
 Texas,Yoakum County,7707,2682,2119,278,,,
 Texas,Young County,17894,7409,4786,992,,,
 Texas,Zapata County,13945,4390,3048,1247,,,
 Texas,Zavala County,9900,3394,2715,1045,,,
 Utah,Beaver County,6962,2126,1719,110,,,
 Utah,Box Elder County,56891,18194,13949,1254,,,
 Utah,Cache County,131703,40362,31001,2370,,,
 Utah,Carbon County,20208,7762,5179,963,,,
 Utah,Daggett County,564,197,121,12,,,
 Utah,Davis County,358831,109899,86923,5238,,,
 Utah,Duchesne County,19651,6223,4778,679,,,
 Utah,Emery County,9839,3450,2586,343,,,
 Utah,Garfield County,5061,1823,1293,83,,,
 Utah,Grand County,9630,4271,2662,386,,,
 Utah,Iron County,55839,17736,12827,1761,,,
 Utah,Juab County,11648,3500,2877,221,,,
 Utah,Kane County,7635,3006,1779,41,,,
 Utah,Millard County,12860,4204,3306,316,,,
 Utah,Morgan County,12162,3504,3127,18,47129,,
 Utah,Piute County,1809,538,351,52,,,
 Utah,Rich County,2507,661,540,24,,,
 Utah,Salt Lake County,1173331,399584,273943,22655,,,
 Utah,San Juan County,14610,4438,3331,698,,,
 Utah,Sanpete County,28458,8612,6419,579,,,
 Utah,Sevier County,21471,7250,5442,844,47155,,
 Utah,Summit County,42156,13475,9978,188,,,
 Utah,Tooele County,71340,21347,17496,1687,,,
 Utah,Uintah County,35488,11227,7868,1607,,,
 Utah,Utah County,648265,179387,145447,8716,,,
 Utah,Wasatch County,34028,10641,8142,171,,,
 Utah,Washington County,176533,61377,45607,3735,47179,,
 Utah,Wayne County,2500,1055,851,113,47181,,
 Utah,Weber County,259390,87802,63811,6379,,,
 Vermont,Addison County,37306,14468,9058,1303,,,
 Vermont,Bennington County,37235,14513,9073,2023,,,
 Vermont,Caledonia County,30402,12525,7724,1829,,,
 Vermont,Chittenden County,167523,68146,38543,4769,,,
 Vermont,Essex County,5972,2729,1672,457,,,
 Vermont,Franklin County,49752,19073,12822,2294,47051,,
 Vermont,Grand Isle County,7249,2925,1973,251,,,
 Vermont,Lamoille County,25920,10830,6490,930,,,
 Vermont,Orange County,29286,12383,7882,1269,,,
 Vermont,Orleans County,27317,11338,7150,1615,,,
 Vermont,Rutland County,60662,24998,14425,2495,,,
 Vermont,Washington County,59609,25137,14995,2629,47179,,
 Vermont,Windham County,45811,19085,10446,2870,,,
 Vermont,Windsor County,57593,24364,14434,2313,,,
 Virginia,Accomack County,33388,14152,9430,1565,,,
 Virginia,Albemarle County,111438,43066,26802,1322,,,
 Virginia,Alleghany County,15266,6405,3842,609,,,
 Virginia,Amelia County,13220,5190,3564,576,,,
 Virginia,Amherst County,31381,12538,8152,1304,,,
 Virginia,Appomattox County,16039,6187,4250,869,,,
 Virginia,Arlington County,235764,109528,49969,2682,,,
 Virginia,Augusta County,76948,29880,20769,1835,,,
 Virginia,Bath County,4243,1823,1130,110,,,
 Virginia,Bedford County,79183,32269,23477,1963,47003,,
 Virginia,Bland County,6278,2260,1480,176,,,
 Virginia,Botetourt County,33542,13076,9241,344,,,
 Virginia,Brunswick County,16044,5905,3754,1217,,,
 Virginia,Buchanan County,20615,7440,5016,1417,,,
 Virginia,Buckingham County,16832,5724,3893,983,,,
 Virginia,Campbell County,55656,22243,14497,2290,47013,,
 Virginia,Caroline County,30861,11000,7961,988,,,
 Virginia,Carroll County,29123,12127,7892,1469,47017,,
 Virginia,Charles City County,6817,2932,1761,369,,,
 Virginia,Charlotte County,11605,4606,2763,946,,,
 Virginia,Chesterfield County,359798,131350,95621,7643,,,
 Virginia,Clarke County,14726,5692,3911,139,,,
 Virginia,Craig County,4914,1941,1416,237,,,
 Virginia,Culpeper County,52021,17692,13553,1559,,,
 Virginia,Cumberland County,9669,3990,2641,669,47035,35.9504,-84.9984
 Virginia,Dickenson County,14256,5573,3663,1204,,,
 Virginia,Dinwiddie County,28040,10268,6982,1357,,,
 Virginia,Essex County,10621,4299,2818,729,,,
 Virginia,Fairfax County,1146825,408673,287653,16137,,,
 Virginia,Fauquier County,72416,25472,18634,1154,,,
 Virginia,Floyd County,15536,6695,4459,420,,,
 Virginia,Fluvanna County,27078,9979,7218,191,,,
 Virginia,Franklin County,54829,22033,15107,2020,47051,,
 Virginia,Frederick County,90287,32723,23459,1591,,,
 Virginia,Giles County,16764,6824,4237,449,47055,,
 Virginia,Gloucester County,38586,14882,10199,1076,,,
 Virginia,Goochland County,24300,9454,6951,508,,,
 Virginia,Grayson County,15418,6112,4135,763,,,
 Virginia,Greene County,20374,7533,5566,759,47059,,
 Virginia,Greensville County,11465,3183,2076,398,,,
 Virginia,Halifax County,34228,13506,8665,2267,,,
 Virginia,Hanover County,109232,40310,29525,1672,,,
 Virginia,Henrico County,331924,132465,83625,9525,,,
 Virginia,Henry County,51077,20516,11897,2951,47079,,
 Virginia,Highland County,2229,987,626,38,,,
 Virginia,Isle of Wight County,38301,15063,10873,1264,,,
 Virginia,James City County,77733,29748,21449,1404,,,
 Virginia,King and Queen County,6690,2803,1878,224,,,
 Virginia,King George County,26597,9445,7088,621,,,
 Virginia,King William County,17511,6667,5134,521,,,
 Virginia,Lancaster County,10916,5197,2918,487,,,
 Virginia,Lee County,22482,8244,5390,2108,,,
 Virginia,Loudoun County,413574,135690,106343,3927,,,
 Virginia,Louisa County,37136,14192,10148,1132,,,
 Virginia,Lunenburg County,11982,4304,2857,743,,,
 Virginia,Madison County,13731,5175,3834,394,47113,,
 Virginia,Mathews County,8548,3558,2007,238,,,
 Virginia,Mecklenburg County,30347,12655,7448,1610,,,
 Virginia,Middlesex County,10686,4579,2925,539,,,
 Virginia,Montgomery County,99294,35533,18816,1723,47125,,
 Virginia,Nelson County,14795,6149,4061,846,,,
 Virginia,New Kent County,22519,8306,6550,395,,,
 Virginia,Northampton County,12226,5292,3332,715,,,
 Virginia,Northumberland County,11965,5127,3184,386,,,
 Virginia,Nottoway County,15667,5309,3407,758,,,
 Virginia,Orange County,36001,13970,9808,902,,,
 Virginia,Page County,23734,9355,6131,1052,,,
 Virginia,Patrick County,17661,7732,4908,721,,,
 Virginia,Pittsylvania County,60833,24663,16766,3178,,,
 Virginia,Powhatan County,29979,10722,8561,330,,,
 Virginia,Prince Edward County,21887,7113,4113,1308,,,
 Virginia,Prince George County,42170,12492,9386,1196,,,
 Virginia,Prince William County,477224,150488,115914,6930,,,
 Virginia,Pulaski County,33893,14534,8774,1783,,,
 Virginia,Rappahannock County,7400,2773,1966,183,,,
 Virginia,Richmond County,8902,2811,1775,356,,,
 Virginia,Roanoke County,96303,39087,25561,2247,,,
 Virginia,Rockbridge County,22663,9045,6213,955,,,
 Virginia,Rockingham County,83090,31189,21680,1301,,,
 Virginia,Russell County,25932,10355,6358,1620,,,
 Virginia,Scott County,21576,8612,5315,1455,47151,,
 Virginia,Shenandoah County,44037,17487,11440,1683,,,
 Virginia,Smyth County,29960,12607,8177,1967,,,
 Virginia,Southampton County,18028,6661,4674,793,,,
 Virginia,Spotsylvania County,138493,47944,36493,2984,,,
 Virginia,Stafford County,154204,49469,39177,2081,,,
 Virginia,Surry County,6563,2720,1882,317,,,
 Virginia,Sussex County,10960,3656,2312,518,,,
 Virginia,Tazewell County,40615,15759,10641,2100,,,
 Virginia,Warren County,40442,15082,10280,1238,47177,35.6787,-85.7785
 Virginia,Washington County,53997,21845,14604,2520,47179,,
 Virginia,Westmoreland County,18324,7873,4520,1399,,,
 Virginia,Wise County,36531,14025,9262,3026,,,
 Virginia,Wythe County,28347,12125,7863,1226,,,
 Virginia,York County,69635,25389,18631,625,,,
 Virginia,Alexandria city,158185,74224,34516,3511,,,
 Virginia,Bristol city,16996,7347,4201,1324,,,
 Virginia,Buena Vista city,6649,2581,1797,339,,,
 Virginia,Charlottesville city,46597,19312,8731,1724,,,
 Virginia,Chesapeake city,247172,89413,65991,5888,,,
 Virginia,Colonial Heights city,18127,7465,5023,837,,,
 Virginia,Covington city,5716,2547,1607,306,,,
 Virginia,Danville city,42556,18590,10067,4093,,,
 Virginia,Emporia city,5761,2240,1390,661,,,
 Virginia,Fairfax city,23980,9090,5849,212,,,
 Virginia,Falls Church city,14494,5630,3643,117,,,
 Virginia,Franklin city,8249,3474,2202,675,,,
 Virginia,Fredericksburg city,28027,11198,5861,1103,,,
 Virginia,Galax city,6681,2780,1695,381,,,
 Virginia,Hampton city,136748,57116,34519,7442,,,
 Virginia,Harrisonburg city,52062,17102,9258,1956,,,
 Virginia,Hopewell city,23020,9269,5877,2204,,,
 Virginia,Lexington city,7287,2005,907,230,,,
 Virginia,Lynchburg city,78973,28939,17001,3701,,,
 Virginia,Manassas city,42596,13562,9855,1042,,,
 Virginia,Manassas Park city,17081,5155,3735,504,,,
 Virginia,Martinsville city,13476,5656,3162,1062,,,
 Virginia,Newport News city,185069,74922,44073,9823,,,
 Virginia,Norfolk city,238556,92877,52096,14086,,,
 Virginia,Norton city,3696,1540,869,419,,,
 Virginia,Petersburg city,33229,14464,6592,3297,,,
 Virginia,Poquoson city,12382,4617,3759,42,,,
 Virginia,Portsmouth city,97454,38553,23005,5951,,,
 Virginia,Radford city,16205,5545,2501,570,,,
 Virginia,Richmond city,225676,98821,43875,13952,,,
 Virginia,Roanoke city,99578,42766,22075,7319,,,
 Virginia,Salem city,25335,9971,6568,702,,,
 Virginia,Staunton city,25358,11125,6358,1275,,,
 Virginia,Suffolk city,93268,35249,25085,3965,,,
 Virginia,Virginia Beach city,457658,177046,120270,10130,,,
 Virginia,Waynesboro city,22149,9419,5070,1471,,,
 Virginia,Williamsburg city,15299,4778,2438,357,,,
 Virginia,Winchester city,28194,11018,6026,1115,,,
 Washington,Adams County,20353,6158,4729,1208,,,
 Washington,Asotin County,22285,9287,5783,1649,,,
 Washington,Benton County,204551,74290,51587,9730,47005,,
 Washington,Chelan County,78508,29474,19586,3017,,,
 Washington,Clallam County,76727,33636,21173,4216,,,
 Washington,Clark County,496494,184173,127133,20955,,,
 Washington,Columbia County,3969,1849,1219,198,,,
 Washington,Cowlitz County,109457,42776,27695,8127,,,
 Washington,Douglas County,42622,15278,11209,1870,,,
 Washington,Ferry County,7198,2934,1824,531,,,
 Washington,Franklin County,95313,27721,21679,5975,47051,,
 Washington,Garfield County,2278,1004,664,145,,,
 Washington,Grant County,97874,32803,23279,5557,,,
 Washington,Grays Harbor County,74737,29319,18650,5414,,,
 Washington,Island County,85938,35102,23563,2435,,,
 Washington,Jefferson County,32590,15497,9174,1390,47089,,
 Washington,King County,2240876,902308,536432,72380,,,
 Washington,Kitsap County,273072,104977,71368,10533,,,
 Washington,Kittitas County,44147,18772,10870,1801,,,
 Washington,Klickitat County,22478,9332,5697,1294,,,
 Washington,Lewis County,81214,31223,20685,5540,47101,,
 Washington,Lincoln County,10798,4440,3012,399,47103,,
 Washington,Mason County,64964,25085,16430,4039,,,
 Washington,Okanogan County,41966,16630,11231,2935,,,
 Washington,Pacific County,22974,9878,6107,1654,,,
 Washington,Pend Oreille County,13302,5653,3908,834,,,
 Washington,Pierce County,910225,335969,227319,39155,,,
 Washington,San Juan County,17631,8378,5235,361,,,
 Washington,Skagit County,128228,50540,34405,5864,,,
 Washington,Skamania County,11973,4723,3335,610,,,
 Washington,Snohomish County,820024,302970,209871,26522,,,
 Washington,Spokane County,531477,209640,130893,33144,,,
 Washington,Stevens County,46057,18222,12370,2632,,,
 Washington,Thurston County,290642,114556,75621,13069,,,
 Washington,Wahkiakum County,4373,1891,1294,184,,,
 Washington,Walla Walla County,62168,22842,14673,2802,,,
 Washington,Whatcom County,224533,89865,54402,10380,,,
 Washington,Whitman County,48197,18010,8497,1604,,,
 Washington,Yakima County,255151,84636,61421,18554,,,
 West Virginia,Barbour County,15600,5813,3733,892,,,
 West Virginia,Berkeley County,120460,46838,30219,5263,,,
 West Virginia,Boone County,22059,7821,5523,1672,,,
 West Virginia,Braxton County,12702,4532,3218,769,,,
 West Virginia,Brooke County,22603,9811,5806,1443,,,
 West Virginia,Cabell County,94622,39398,21772,6402,,,
 West Virginia,Calhoun County,6420,2390,1580,621,,,
 West Virginia,Clay County,8176,2896,2040,927,47027,36.5511,-85.5439
 West Virginia,Doddridge County,7929,2309,1716,158,,,
 West Virginia,Fayette County,41056,15836,10543,3404,47047,,
 West Virginia,Gilmer County,7516,2127,1436,307,,,
 West Virginia,Grant County,11063,4147,2443,578,,,
 West Virginia,Greenbrier County,33307,14722,8939,2503,,,
 West Virginia,Hampshire County,23214,7912,5175,995,,,
 West Virginia,Hancock County,29223,12840,7720,2085,47067,,
 West Virginia,Hardy County,14269,5794,3855,895,,,
 West Virginia,Harrison County,66222,26129,16431,3655,,,
 West Virginia,Jackson County,28011,11127,7229,1694,47087,36.3592,-85.6732
 West Virginia,Jefferson County,57542,21162,14618,2433,47089,,
 West Virginia,Kanawha County,181953,76919,46444,12001,,,
 West Virginia,Lewis County,16966,6662,4247,1420,47101,,
 West Virginia,Lincoln County,20625,7759,5789,2089,47103,,
 West Virginia,Logan County,32786,12382,8590,3196,,,
 West Virginia,McDowell County,19334,6413,4305,2274,,,
 West Virginia,Marion County,56256,23278,15063,3627,47115,,
 West Virginia,Marshall County,30813,11811,7715,1796,47117,,
 West Virginia,Mason County,25667,10057,7035,1413,,,
 West Virginia,Mercer County,59892,24634,15779,5920,,,
 West Virginia,Mineral County,27045,10431,6647,1518,,,
 West Virginia,Mingo County,23821,9110,6159,3112,,,
 West Virginia,Monongalia County,105695,43640,23142,3628,,,
 West Virginia,Monroe County,12492,4493,3004,716,47123,,
 West Virginia,Morgan County,17144,6957,4731,771,47129,,
 West Virginia,Nicholas County,24770,9678,6623,2058,,,
 West Virginia,Ohio County,42443,17447,10033,2675,,,
 West Virginia,Pendleton County,6249,2333,1620,343,,,
 West Virginia,Pleasants County,7623,2688,1922,319,,,
 West Virginia,Pocahontas County,8006,2912,1736,554,,,
 West Virginia,Preston County,34266,12510,8612,2101,,,
 West Virginia,Putnam County,57385,22075,15816,2298,47141,36.1408,-85.4952
 West Virginia,Raleigh County,74929,30033,19752,5789,,,
 West Virginia,Randolph County,28150,10065,6181,1532,,,
 West Virginia,Ritchie County,8676,3121,2238,408,,,
 West Virginia,Roane County,14129,5376,3322,1170,47145,,
